id,ChEBI,CID
s_2953[lp],CHEBI:58349,15938972
s_2954[erm],CHEBI:73998,71581034
s_2955[erm],CHEBI:64844,5283523
s_2956[erm],CHEBI:75071,52929555
s_2957[erm],,
s_2958[erm],CHEBI:75073,52929479
s_2959[erm],CHEBI:74847,24779560
s_2960[erm],CHEBI:75074,52929473
s_2961[erm],CHEBI:83775,14057128
s_2962[lp],CHEBI:64844,5283523
s_2963[lp],,
s_2964[lp],CHEBI:74847,24779560
s_2965[lp],CHEBI:83775,14057128
s_2966[erm],CHEBI:43474,3681305
s_2967[erm],CHEBI:84394,9543678
s_2968[erm],CHEBI:88454,9543972
s_2969[erm],CHEBI:84417,9543679
s_2970[erm],CHEBI:88500,9543694
s_2971[erm],CHEBI:88527,53478048
s_2972[erm],CHEBI:75468,6443547
s_2973[erm],CHEBI:89229,53478089
s_2974[erm],CHEBI:52333,9543716
s_2975[vm],CHEBI:73998,71581034
s_2976[vm],CHEBI:15377,962
s_2977[vm],CHEBI:43474,3681305
s_2978[vm],CHEBI:84394,9543678
s_2979[vm],CHEBI:64844,5283523
s_2980[vm],CHEBI:88454,9543972
s_2981[vm],CHEBI:75071,52929555
s_2982[vm],CHEBI:84417,9543679
s_2983[vm],,
s_2984[vm],CHEBI:88500,9543694
s_2985[vm],CHEBI:75073,52929479
s_2986[vm],CHEBI:88527,53478048
s_2987[vm],CHEBI:74847,24779560
s_2988[vm],CHEBI:75468,6443547
s_2989[vm],CHEBI:75074,52929473
s_2990[vm],CHEBI:89229,53478089
s_2991[vm],CHEBI:83775,14057128
s_2992[vm],CHEBI:52333,9543716
s_2993[gm],CHEBI:73998,71581034
s_2994[gm],CHEBI:15377,962
s_2995[gm],CHEBI:43474,3681305
s_2996[gm],CHEBI:84394,9543678
s_2997[gm],CHEBI:64844,5283523
s_2998[gm],CHEBI:88454,9543972
s_2999[gm],CHEBI:75071,52929555
s_3000[gm],CHEBI:84417,9543679
s_3001[gm],,
s_3002[gm],CHEBI:88500,9543694
s_3003[gm],CHEBI:75073,52929479
s_3004[gm],CHEBI:88527,53478048
s_3005[gm],CHEBI:74847,24779560
s_3006[gm],CHEBI:75468,6443547
s_3007[gm],CHEBI:75074,52929473
s_3008[gm],CHEBI:89229,53478089
s_3009[gm],CHEBI:83775,14057128
s_3010[gm],CHEBI:52333,9543716
s_3011[erm],CHEBI:85427,9543986
s_3012[erm],CHEBI:89759,25240460
s_3013[erm],,
s_3014[erm],,
s_3015[erm],,
s_3016[erm],CHEBI:89755,25240360
s_3017[erm],,
s_3018[erm],CHEBI:88999,53480502
s_3019[erm],CHEBI:89765,9543987
s_3020[erm],,
s_3021[erm],CHEBI:75841,9543989
s_3022[erm],,
s_3023[erm],CHEBI:90053,9544010
s_3024[erm],,
s_3025[erm],,
s_3026[erm],,
s_3027[erm],CHEBI:89763,9544004
s_3028[erm],CHEBI:88998,53480495
s_3029[erm],,
s_3030[erm],,
s_3031[erm],CHEBI:89958,9544049
s_3032[erm],CHEBI:90305,
s_3033[erm],,
s_3034[erm],,
s_3035[erm],,
s_3036[erm],,
s_3037[erm],CHEBI:90051,25240357
s_3038[erm],CHEBI:90048,9544083
s_3039[erm],,
s_3040[erm],,
s_3041[erm],CHEBI:88984,53480507
s_3042[erm],CHEBI:88970,53480521
s_3043[lp],CHEBI:84394,9543678
s_3044[lp],CHEBI:85427,9543986
s_3045[lp],CHEBI:88454,9543972
s_3046[lp],CHEBI:89759,25240460
s_3047[lp],CHEBI:84417,9543679
s_3048[lp],,
s_3049[lp],CHEBI:88500,9543694
s_3050[lp],,
s_3051[lp],CHEBI:88527,53478048
s_3052[lp],,
s_3053[lp],CHEBI:75468,6443547
s_3054[lp],CHEBI:89755,25240360
s_3055[lp],CHEBI:89229,53478089
s_3056[lp],,
s_3057[lp],CHEBI:52333,9543716
s_3058[lp],CHEBI:88999,53480502
s_3059[lp],CHEBI:89765,9543987
s_3060[lp],,
s_3061[lp],CHEBI:75841,9543989
s_3062[lp],,
s_3063[lp],CHEBI:90053,9544010
s_3064[lp],,
s_3065[lp],,
s_3066[lp],,
s_3067[lp],CHEBI:89763,9544004
s_3068[lp],CHEBI:88998,53480495
s_3069[lp],,
s_3070[lp],,
s_3071[lp],CHEBI:89958,9544049
s_3072[lp],CHEBI:90305,
s_3073[lp],,
s_3074[lp],,
s_3075[lp],,
s_3076[lp],,
s_3077[lp],CHEBI:90051,25240357
s_3078[lp],CHEBI:90048,9544083
s_3079[lp],,
s_3080[lp],,
s_3081[lp],CHEBI:88984,53480507
s_3082[lp],CHEBI:88970,53480521
s_3083[erm],CHEBI:37563,7058166
s_3084[erm],,
s_3085[erm],CHEBI:104012,118987295
s_3086[erm],,
s_3087[erm],,
s_3088[erm],CHEBI:34077,5282298
s_3089[erm],,
s_3090[erm],,
s_3091[erm],CHEBI:104362,118987296
s_3092[mm],CHEBI:73998,71581034
s_3093[mm],CHEBI:37563,7058166
s_3094[mm],CHEBI:24636,5460653
s_3095[mm],CHEBI:33019,4097574
s_3096[mm],,
s_3097[mm],CHEBI:75071,52929555
s_3098[mm],CHEBI:104012,118987295
s_3099[mm],CHEBI:75073,52929479
s_3100[mm],,
s_3101[mm],CHEBI:75074,52929473
s_3102[mm],,
s_3103[mm],CHEBI:64844,5283523
s_3104[mm],CHEBI:34077,5282298
s_3105[mm],,
s_3106[mm],,
s_3107[erm],CHEBI:17115,5951
s_3108[erm],CHEBI:60377,7058165
s_3109[erm],CHEBI:89824,52926017
s_3110[erm],,
s_3111[erm],CHEBI:90036,52925996
s_3112[erm],CHEBI:75101,52925990
s_3113[erm],CHEBI:34086,5283499
s_3114[erm],CHEBI:90032,52926009
s_3115[erm],CHEBI:79096,9547087
s_3116[erm],CHEBI:60568,6438639
s_3117[erm],CHEBI:17268,892
s_3118[erm],CHEBI:88396,52928334
s_3119[erm],,
s_3120[erm],CHEBI:88557,52928310
s_3121[erm],CHEBI:88626,52928304
s_3122[erm],CHEBI:73215,71296232
s_3123[erm],CHEBI:88562,52928326
s_3124[erm],CHEBI:77346,49866673
s_3125[erm],CHEBI:88612,5771759
s_3126[erm],CHEBI:138108,129626716
s_3127[erm],,
s_3128[mm],CHEBI:89824,52926017
s_3129[mm],CHEBI:16526,280
s_3130[mm],CHEBI:136147,
s_3131[mm],,
s_3132[mm],CHEBI:138792,
s_3133[mm],CHEBI:90036,52925996
s_3134[mm],CHEBI:136155,
s_3135[mm],CHEBI:75101,52925990
s_3136[mm],CHEBI:82837,52924899
s_3137[mm],CHEBI:34086,5283499
s_3138[mm],CHEBI:136148,
s_3139[mm],CHEBI:90032,52926009
s_3140[mm],CHEBI:90464,
s_3141[mm],CHEBI:79096,9547087
s_3142[mm],CHEBI:136162,
s_3143[mm],CHEBI:60568,6438639
s_3144[mm],CHEBI:136170,
s_3145[gm],CHEBI:89824,52926017
s_3146[gm],CHEBI:24636,5460653
s_3147[gm],CHEBI:16526,280
s_3148[gm],CHEBI:136147,
s_3149[gm],,
s_3150[gm],CHEBI:138792,
s_3151[gm],CHEBI:90036,52925996
s_3152[gm],CHEBI:136155,
s_3153[gm],CHEBI:75101,52925990
s_3154[gm],CHEBI:82837,52924899
s_3155[gm],CHEBI:34086,5283499
s_3156[gm],CHEBI:136148,
s_3157[gm],CHEBI:90032,52926009
s_3158[gm],CHEBI:90464,
s_3159[gm],CHEBI:79096,9547087
s_3160[gm],CHEBI:136162,
s_3161[gm],CHEBI:60568,6438639
s_3162[gm],CHEBI:136170,
s_3163[vm],CHEBI:89824,52926017
s_3164[vm],CHEBI:24636,5460653
s_3165[vm],CHEBI:16526,280
s_3166[vm],CHEBI:136147,
s_3167[vm],,
s_3168[vm],CHEBI:138792,
s_3169[vm],CHEBI:90036,52925996
s_3170[vm],CHEBI:136155,
s_3171[vm],CHEBI:75101,52925990
s_3172[vm],CHEBI:82837,52924899
s_3173[vm],CHEBI:34086,5283499
s_3174[vm],CHEBI:136148,
s_3175[vm],CHEBI:90032,52926009
s_3176[vm],CHEBI:90464,
s_3177[vm],CHEBI:79096,9547087
s_3178[vm],CHEBI:136162,
s_3179[vm],CHEBI:60568,6438639
s_3180[vm],CHEBI:136170,
s_3181[erm],CHEBI:136147,
s_3182[erm],CHEBI:15414,34756
s_3183[erm],CHEBI:16680,439155
s_3184[erm],,
s_3185[erm],CHEBI:138792,
s_3186[erm],,
s_3187[erm],CHEBI:136155,
s_3188[erm],,
s_3189[erm],CHEBI:82837,52924899
s_3190[erm],,
s_3191[erm],CHEBI:136148,
s_3192[erm],,
s_3193[erm],CHEBI:90464,
s_3194[erm],,
s_3195[erm],CHEBI:136162,
s_3196[erm],,
s_3197[erm],CHEBI:136170,
s_3198[erm],CHEBI:85962,9547032
s_3199[erm],,
s_3200[erm],,
s_3201[erm],,
s_3202[erm],,
s_3203[erm],,
s_3204[erm],,
s_3205[erm],,
s_3206[erm],CHEBI:85963,9547022
s_3207[erm],CHEBI:134592,
s_3208[erm],CHEBI:83717,24778764
s_3209[erm],CHEBI:86097,24778811
s_3210[erm],CHEBI:86100,24778935
s_3211[erm],CHEBI:134594,
s_3212[erm],CHEBI:84811,24778767
s_3213[erm],CHEBI:75034,24778825
s_3214[erm],CHEBI:74669,10350317
s_3215[erm],CHEBI:58069,20056867
s_3216[erm],CHEBI:57876,25202847
s_3217[erm],CHEBI:16436,13804
s_3218[mm],CHEBI:57597,7048686
s_3219[mm],CHEBI:60377,7058165
s_3220[mm],,
s_3221[mm],,
s_3222[mm],,
s_3223[mm],,
s_3224[mm],,
s_3225[mm],,
s_3226[mm],CHEBI:15377,962
s_3227[mm],CHEBI:136224,
s_3228[mm],CHEBI:43474,3681305
s_3229[mm],,
s_3230[mm],CHEBI:89270,52927152
s_3231[mm],CHEBI:89093,52927167
s_3232[mm],CHEBI:34080,5283509
s_3233[mm],CHEBI:89398,52927146
s_3234[mm],,
s_3235[mm],,
s_3236[mm],,
s_3237[mm],,
s_3238[mm],,
s_3239[mm],,
s_3240[mm],,
s_3241[mm],CHEBI:104873,118987297
s_3242[mm],,
s_3243[mm],,
s_3244[mm],,
s_3245[mm],,
s_3246[mm],,
s_3247[mm],,
s_3248[mm],,
s_3249[mm],,
s_3250[mm],,
s_3251[mm],,
s_3252[mm],,
s_3253[mm],,
s_3254[mm],,
s_3255[mm],,
s_3256[mm],,
s_3257[mm],,
s_3258[mm],,
s_3259[mm],,
s_3260[mm],,
s_3261[mm],,
s_3262[mm],,
s_3263[mm],,
s_3264[mm],,
s_3265[mm],,
s_3266[mm],,
s_3267[mm],,
s_3268[mm],,
s_3269[mm],,
s_3270[mm],,
s_3271[mm],CHEBI:7896,504166
s_3272[mm],,
s_3273[mm],,
s_3274[mm],,
s_3275[mm],,
s_3276[mm],,
s_3277[mm],CHEBI:25629,3033836
s_3278[mm],,
s_3279[mm],,
s_3280[mm],,
s_3281[mm],,
s_3282[mm],,
s_3283[mm],,
s_3284[mm],,
s_3285[mm],,
s_3286[mm],,
s_3287[mm],,
s_3288[mm],,
s_3289[mm],,
s_3290[mm],,
s_3291[mm],,
s_3292[mm],,
s_3293[mm],,
s_3294[mm],,
s_3295[mm],,
s_3296[mm],CHEBI:134592,
s_3297[mm],CHEBI:72998,460602
s_3298[mm],CHEBI:83717,24778764
s_3299[mm],CHEBI:73851,24779461
s_3300[mm],CHEBI:86097,24778811
s_3301[mm],CHEBI:73858,497299
s_3302[mm],CHEBI:86100,24778935
s_3303[mm],CHEBI:28610,16081932
s_3304[mm],CHEBI:134594,
s_3305[mm],CHEBI:84811,24778767
s_3306[mm],CHEBI:75034,24778825
s_3307[mm],CHEBI:74669,10350317
s_3308[mm],,
s_3309[mm],,
s_3310[mm],,
s_3311[mm],,
s_3312[mm],,
s_3313[mm],,
s_3314[mm],,
s_3315[mm],,
s_3316[mm],,
s_3317[mm],,
s_3318[mm],,
s_3319[mm],,
s_3320[mm],CHEBI:61540,25244393
s_3321[mm],CHEBI:57287,25113190
s_3322[mm],CHEBI:57387,25245426
s_3323[ce],CHEBI:88396,52928334
s_3324[ce],CHEBI:456216,7058055
s_3325[ce],,
s_3326[ce],,
s_3327[ce],,
s_3328[ce],CHEBI:88557,52928310
s_3329[ce],,
s_3330[ce],CHEBI:88626,52928304
s_3331[ce],,
s_3332[ce],CHEBI:73215,71296232
s_3333[ce],,
s_3334[ce],CHEBI:88562,52928326
s_3335[ce],,
s_3336[ce],CHEBI:77346,49866673
s_3337[ce],CHEBI:77277,86289129
s_3338[ce],CHEBI:88612,5771759
s_3339[ce],,
s_3340[vm],CHEBI:88396,52928334
s_3341[vm],CHEBI:30616,5461108
s_3342[vm],CHEBI:456216,7058055
s_3343[vm],,
s_3344[vm],,
s_3345[vm],,
s_3346[vm],CHEBI:88557,52928310
s_3347[vm],,
s_3348[vm],CHEBI:88626,52928304
s_3349[vm],,
s_3350[vm],CHEBI:73215,71296232
s_3351[vm],,
s_3352[vm],CHEBI:88562,52928326
s_3353[vm],,
s_3354[vm],CHEBI:77346,49866673
s_3355[vm],CHEBI:77277,86289129
s_3356[vm],CHEBI:88612,5771759
s_3357[vm],,
s_3358[gm],CHEBI:88396,52928334
s_3359[gm],CHEBI:30616,5461108
s_3360[gm],CHEBI:456216,7058055
s_3361[gm],,
s_3362[gm],,
s_3363[gm],,
s_3364[gm],CHEBI:88557,52928310
s_3365[gm],,
s_3366[gm],CHEBI:88626,52928304
s_3367[gm],,
s_3368[gm],CHEBI:73215,71296232
s_3369[gm],,
s_3370[gm],CHEBI:88562,52928326
s_3371[gm],,
s_3372[gm],CHEBI:77346,49866673
s_3373[gm],CHEBI:77277,86289129
s_3374[gm],CHEBI:88612,5771759
s_3375[gm],,
s_3376[n],CHEBI:88396,52928334
s_3377[n],,
s_3378[n],,
s_3379[n],,
s_3380[n],CHEBI:88557,52928310
s_3381[n],,
s_3382[n],CHEBI:88626,52928304
s_3383[n],,
s_3384[n],CHEBI:73215,71296232
s_3385[n],,
s_3386[n],CHEBI:88562,52928326
s_3387[n],,
s_3388[n],CHEBI:77346,49866673
s_3389[n],CHEBI:77277,86289129
s_3390[n],CHEBI:88612,5771759
s_3391[n],,
s_3392[vm],,
s_3393[vm],,
s_3394[vm],,
s_3395[vm],,
s_3396[vm],,
s_3397[vm],,
s_3398[vm],CHEBI:77347,86289149
s_3399[vm],CHEBI:77344,86289144
s_3400[n],,
s_3401[n],,
s_3402[n],,
s_3403[n],,
s_3404[n],,
s_3405[n],,
s_3406[n],CHEBI:77279,86289131
s_3407[n],,
s_3408[ce],,
s_3409[ce],,
s_3410[ce],,
s_3411[ce],,
s_3412[ce],,
s_3413[ce],,
s_3414[ce],CHEBI:77279,86289131
s_3415[ce],,
s_3416[vm],,
s_3417[vm],,
s_3418[vm],,
s_3419[vm],,
s_3420[vm],,
s_3421[vm],,
s_3422[vm],,
s_3423[vm],,
s_3424[erm],CHEBI:90452,
s_3425[erm],,
s_3426[erm],CHEBI:64576,
s_3427[erm],CHEBI:64575,
s_3428[erm],CHEBI:72998,460602
s_3429[erm],CHEBI:73851,24779461
s_3430[erm],CHEBI:73858,497299
s_3431[erm],CHEBI:28610,16081932
s_3432[erm],CHEBI:23929,5283662
s_3433[erm],CHEBI:52375,25271605
s_3434[erm],CHEBI:52376,44263329
s_3435[erm],CHEBI:17038,440371
s_3436[erm],CHEBI:52379,25271607
s_3437[erm],CHEBI:52380,25271608
s_3438[erm],CHEBI:16521,246983
s_3439[erm],CHEBI:52382,25271609
s_3440[erm],CHEBI:52383,25271592
s_3441[erm],CHEBI:16933,444679
s_3442[erm],CHEBI:52377,25271616
s_3443[erm],CHEBI:52378,25271606
s_3444[erm],CHEBI:18252,92746
s_3445[erm],CHEBI:52384,25271593
s_3446[erm],CHEBI:52385,25271594
s_3447[erm],CHEBI:16870,657272
s_3448[ce],CHEBI:134592,
s_3449[ce],CHEBI:15377,962
s_3450[ce],CHEBI:72998,460602
s_3451[ce],CHEBI:32372,5461012
s_3452[ce],CHEBI:83717,24778764
s_3453[ce],CHEBI:73851,24779461
s_3454[ce],CHEBI:86097,24778811
s_3455[ce],CHEBI:73858,497299
s_3456[ce],CHEBI:86100,24778935
s_3457[ce],CHEBI:28610,16081932
s_3458[ce],CHEBI:134594,
s_3459[ce],CHEBI:30823,5460221
s_3460[ce],CHEBI:84811,24778767
s_3461[ce],CHEBI:75034,24778825
s_3462[ce],CHEBI:74669,10350317
s_3463[ce],CHEBI:7896,504166
s_3464[ce],CHEBI:25629,3033836
s_3465[ce],CHEBI:136147,
s_3466[ce],CHEBI:90452,
s_3467[ce],CHEBI:138792,
s_3468[ce],,
s_3469[ce],CHEBI:136155,
s_3470[ce],CHEBI:64576,
s_3471[ce],CHEBI:82837,52924899
s_3472[ce],CHEBI:64575,
s_3473[ce],CHEBI:136148,
s_3474[ce],CHEBI:90464,
s_3475[ce],CHEBI:136162,
s_3476[ce],CHEBI:136170,
s_3477[ce],CHEBI:16929,5459861
s_3478[ce],CHEBI:89824,52926017
s_3479[ce],,
s_3480[ce],,
s_3481[ce],,
s_3482[ce],CHEBI:90036,52925996
s_3483[ce],CHEBI:85403,42607474
s_3484[ce],CHEBI:75101,52925990
s_3485[ce],CHEBI:52649,9547099
s_3486[ce],CHEBI:34086,5283499
s_3487[ce],CHEBI:90032,52926009
s_3488[ce],CHEBI:79096,9547087
s_3489[ce],CHEBI:60568,6438639
s_3490[ce],CHEBI:64945,444182
s_3491[ce],CHEBI:73218,71296207
s_3492[ce],CHEBI:138108,129626716
s_3493[ce],CHEBI:83054,71581135
s_3494[ce],CHEBI:82753,86289645
s_3495[ce],CHEBI:58444,45480544
s_3496[c],,
s_3497[c],CHEBI:84394,9543678
s_3498[c],CHEBI:203600,21761708
s_3499[c],,
s_3500[c],CHEBI:84417,9543679
s_3501[c],,
s_3502[c],CHEBI:88527,53478048
s_3503[c],,
s_3504[c],CHEBI:89229,53478089
s_3505[c],,
s_3506[c],CHEBI:88454,9543972
s_3507[c],,
s_3508[c],CHEBI:88500,9543694
s_3509[c],CHEBI:77279,86289131
s_3510[c],CHEBI:75468,6443547
s_3511[c],,
s_3512[c],CHEBI:52333,9543716
s_3513[n],CHEBI:84394,9543678
s_3514[n],CHEBI:84417,9543679
s_3515[n],CHEBI:88527,53478048
s_3516[n],CHEBI:89229,53478089
s_3517[n],CHEBI:88454,9543972
s_3518[n],CHEBI:88500,9543694
s_3519[n],CHEBI:75468,6443547
s_3520[n],CHEBI:52333,9543716
s_3521[mm],CHEBI:84394,9543678
s_3522[mm],CHEBI:84417,9543679
s_3523[mm],CHEBI:88527,53478048
s_3524[mm],CHEBI:89229,53478089
s_3525[mm],CHEBI:88454,9543972
s_3526[mm],CHEBI:88500,9543694
s_3527[ce],CHEBI:73998,71581034
s_3528[ce],CHEBI:75071,52929555
s_3529[ce],CHEBI:75073,52929479
s_3530[ce],CHEBI:75074,52929473
s_3531[ce],CHEBI:64844,5283523
s_3532[ce],,
s_3533[ce],CHEBI:74847,24779560
s_3534[ce],CHEBI:83775,14057128
s_3535[ce],,
s_3536[ce],CHEBI:43474,3681305
s_3537[ce],,
s_3538[ce],,
s_3539[ce],,
s_3540[ce],,
s_3541[ce],,
s_3542[ce],CHEBI:77347,86289149
s_3543[ce],CHEBI:77344,86289144
s_3544[c],,
s_3545[c],CHEBI:88396,52928334
s_3546[c],,
s_3547[c],,
s_3548[c],,
s_3549[c],CHEBI:88557,52928310
s_3550[c],,
s_3551[c],CHEBI:88626,52928304
s_3552[c],,
s_3553[c],CHEBI:73215,71296232
s_3554[c],,
s_3555[c],CHEBI:88562,52928326
s_3556[c],CHEBI:77347,86289149
s_3557[c],CHEBI:77346,49866673
s_3558[c],CHEBI:77344,86289144
s_3559[c],CHEBI:88612,5771759
s_3560[erm],,
s_3561[erm],,
s_3562[erm],,
s_3563[erm],,
s_3564[erm],,
s_3565[erm],,
s_3566[erm],CHEBI:77347,86289149
s_3567[erm],CHEBI:77344,86289144
s_3568[gm],,
s_3569[gm],,
s_3570[gm],,
s_3571[gm],,
s_3572[gm],,
s_3573[gm],,
s_3574[gm],CHEBI:77347,86289149
s_3575[gm],CHEBI:77344,86289144
s_3576[c],,
s_3577[c],,
s_3578[c],,
s_3579[c],,
s_3580[c],,
s_3581[c],,
s_3582[c],CHEBI:77277,86289129
s_3583[c],,
s_3584[erm],,
s_3585[erm],,
s_3586[erm],,
s_3587[erm],,
s_3588[erm],,
s_3589[erm],,
s_3590[erm],CHEBI:77277,86289129
s_3591[erm],,
s_3592[ce],,
s_3593[ce],,
s_3594[ce],,
s_3595[ce],,
s_3596[ce],,
s_3597[ce],,
s_3598[ce],,
s_3599[ce],,
s_3600[c],,
s_3601[c],,
s_3602[c],,
s_3603[c],,
s_3604[c],,
s_3605[c],,
s_3606[c],,
s_3607[c],,
s_3608[erm],,
s_3609[erm],,
s_3610[erm],,
s_3611[erm],,
s_3612[erm],,
s_3613[erm],,
s_3614[erm],CHEBI:77279,86289131
s_3615[erm],,
s_3616[vm],,
s_3617[vm],,
s_3618[vm],,
s_3619[vm],,
s_3620[vm],CHEBI:34087,5283538
s_3621[vm],,
s_3622[vm],,
s_3623[vm],,
s_3624[gm],,
s_3625[gm],,
s_3626[gm],,
s_3627[gm],,
s_3628[gm],CHEBI:34087,5283538
s_3629[gm],,
s_3630[gm],,
s_3631[gm],,
s_3632[c],CHEBI:15799,6419701
s_3633[c],CHEBI:134127,
s_3634[c],CHEBI:75070,52929751
s_3635[c],CHEBI:134128,
s_3636[c],CHEBI:74850,9547179
s_3637[c],CHEBI:134129,
s_3638[c],CHEBI:62837,5311263
s_3639[c],CHEBI:134130,
s_3640[vm],CHEBI:15799,6419701
s_3641[vm],CHEBI:134127,
s_3642[vm],CHEBI:75070,52929751
s_3643[vm],CHEBI:134128,
s_3644[vm],CHEBI:74850,9547179
s_3645[vm],CHEBI:134129,
s_3646[vm],CHEBI:62837,5311263
s_3647[vm],CHEBI:134130,
s_3648[gm],CHEBI:15799,6419701
s_3649[gm],CHEBI:134127,
s_3650[gm],CHEBI:75070,52929751
s_3651[gm],CHEBI:134128,
s_3652[gm],CHEBI:74850,9547179
s_3653[gm],CHEBI:134129,
s_3654[gm],CHEBI:62837,5311263
s_3655[gm],CHEBI:134130,
s_3656[lp],CHEBI:52378,25271606
s_3657[lp],CHEBI:15377,962
s_3658[lp],CHEBI:52377,25271616
s_3659[lp],CHEBI:52376,44263329
s_3660[lp],CHEBI:23929,5283662
s_3661[lp],CHEBI:52375,25271605
s_3662[lp],CHEBI:52380,25271608
s_3663[lp],CHEBI:52379,25271607
s_3664[lp],CHEBI:52383,25271592
s_3665[lp],CHEBI:16521,246983
s_3666[lp],CHEBI:52382,25271609
s_3667[lp],CHEBI:52385,25271594
s_3668[lp],CHEBI:52384,25271593
s_3669[ce],CHEBI:52385,25271594
s_3670[ce],CHEBI:52384,25271593
s_3671[lp],CHEBI:134127,
s_3672[lp],CHEBI:134128,
s_3673[lp],CHEBI:134129,
s_3674[lp],CHEBI:134130,
s_3675[m],CHEBI:88454,9543972
s_3676[m],CHEBI:134127,
s_3677[m],CHEBI:30823,5460221
s_3678[m],CHEBI:88500,9543694
s_3679[m],CHEBI:134128,
s_3680[m],CHEBI:75468,6443547
s_3681[m],CHEBI:134129,
s_3682[m],CHEBI:52333,9543716
s_3683[m],CHEBI:134130,
s_3684[lp],CHEBI:17754,753
s_3685[lp],CHEBI:90452,
s_3686[lp],CHEBI:136148,
s_3687[lp],,
s_3688[lp],CHEBI:90464,
s_3689[lp],CHEBI:64576,
s_3690[lp],CHEBI:136162,
s_3691[lp],CHEBI:64575,
s_3692[lp],CHEBI:136170,
s_3693[lp],CHEBI:134592,
s_3694[lp],CHEBI:72998,460602
s_3695[lp],CHEBI:83717,24778764
s_3696[lp],CHEBI:73851,24779461
s_3697[lp],CHEBI:86097,24778811
s_3698[lp],CHEBI:73858,497299
s_3699[lp],CHEBI:86100,24778935
s_3700[lp],CHEBI:28610,16081932
s_3701[lp],CHEBI:134594,
s_3702[lp],CHEBI:84811,24778767
s_3703[lp],CHEBI:75034,24778825
s_3704[lp],CHEBI:74669,10350317
s_3705[lp],CHEBI:136147,
s_3706[lp],CHEBI:138792,
s_3707[lp],CHEBI:136155,
s_3708[lp],CHEBI:82837,52924899
s_3709[erm],,
s_3710[erm],,
s_3711[erm],,
s_3712[erm],,
s_3713[erm],,
s_3714[c],CHEBI:24479,
s_3715[e],CHEBI:16634,439242
s_3716[e],CHEBI:28053,440658
s_3717[c],,
s_3718[c],,
s_3719[c],,
s_3720[c],,
s_3721[g],,
s_3722[c],,
s_3723[c],,
s_3724[c],,
s_3725[c],,
s_3726[er],,
s_3727[c],,
s_3728[er],,
s_3729[c],,
s_3730[erm],,
s_3731[c],,
s_3732[erm],,
s_3733[c],,
s_3734[erm],,
s_3735[c],,
s_3736[mm],,
s_3737[c],,
s_3738[mm],,
s_3739[c],,
s_3740[c],,
s_3741[c],,
s_3742[c],,
s_3743[c],,
s_3744[c],,
s_3745[c],,
s_3746[c],,
s_3747[c],,
s_3748[m],CHEBI:83739,
s_3749[m],CHEBI:15697,
s_3750[c],CHEBI:16583,650
s_3751[n],CHEBI:15686,439314
s_3752[n],CHEBI:16583,650
s_3753[n],CHEBI:57945,21604869
s_3754[m],CHEBI:29165,
s_3755[m],CHEBI:18050,5961
s_3756[m],CHEBI:29166,
s_3757[v],CHEBI:73610,7009581
s_3758[v],CHEBI:16643,6137
s_3759[v],CHEBI:16977,5950
s_3760[c],CHEBI:58753,45266755
s_3761[c],CHEBI:57967,49791958
s_3762[c],CHEBI:16509,4650
s_3763[c],CHEBI:17977,46173720
s_3764[er],CHEBI:57705,16667373
s_3765[er],CHEBI:18278,24892748
s_3766[er],CHEBI:58223,20056717
s_3767[er],,
s_3768[c],CHEBI:78346,24794349
s_3769[p],CHEBI:30623,71081
s_3770[p],CHEBI:57388,45266609
s_3771[er],,
s_3772[er],CHEBI:4167,5793
s_3773[er],,
s_3774[er],,
s_3775[v],CHEBI:29101,923
s_3776[v],CHEBI:29103,813
s_3777[v],CHEBI:17996,312
s_3778[c],CHEBI:17996,312
s_3779[v],CHEBI:15824,
s_3780[v],CHEBI:4139,6036
s_3781[er],CHEBI:57865,1778309
s_3782[c],CHEBI:48775,31193
s_3783[e],CHEBI:48775,31193
s_3784[m],,
s_3785[m],CHEBI:17561,5862
s_3786[m],,
s_3787[er],CHEBI:16113,5997
s_3788[erm],CHEBI:16113,5997
s_3789[c],,
s_3790[c],,
s_3791[c],CHEBI:17069,102
s_3792[c],CHEBI:16207,101
s_3793[c],CHEBI:27995,11476
s_3794[c],CHEBI:28476,12105
s_3795[c],CHEBI:27628,325
s_3796[c],CHEBI:28671,326
s_3797[c],CHEBI:1895,11505
s_3798[c],CHEBI:28617,7725
s_3799[c],CHEBI:17987,244
s_3800[c],CHEBI:17169,240
s_3801[c],CHEBI:29035,27854
s_3802[er],CHEBI:29035,27854
s_3805[c],CHEBI:16899,6251
s_3806[c],CHEBI:58276,18706098
s_3807[c],CHEBI:49031,10909908
s_3808[m],CHEBI:29177,
s_3809[m],CHEBI:29154,
s_3810[c],CHEBI:58402,5289118
s_3811[m],CHEBI:15642,135476770
s_3812[m],CHEBI:20680,135476784
s_3813[m],CHEBI:18421,5359597
s_3814[c],CHEBI:84760,90659879
s_3815[c],CHEBI:84755,439268
s_3816[c],CHEBI:29969,
s_3817[c],CHEBI:61929,
s_3818[n],CHEBI:67040,34755
s_3819[n],CHEBI:29969,
s_3820[n],CHEBI:16680,439155
s_3821[n],CHEBI:61929,
s_3822[c],CHEBI:29105,32051
s_3823[er],CHEBI:29105,32051
s_3826[m],CHEBI:18097,
s_3827[m],,
s_3828[c],,
s_3829[c],CHEBI:51507,8651
