5793,YJL221C
977,YLL018C-A
175,YER073W
6288,YIL078W
6287,YHR208W
977,YOR125C
784,YDR256C
5961,YFL060C
5793,YBR241C
91552,YER091C
5793,YDR516C
5951,YHR011W
5951,YBR263W
439155,YDR410C
283,YBL033C
784,YDR513W
6057,YLR027C
750,YFL030W
444679,YKL140W
280,YDR539W
439155,YLR285W
750,YFR044C
5793,YFR053C
22298938,YGR060W
280,YCL009C
444679,YLL012W
7427,YBR126C
1117,YCL050C
280,YMR296C
280,YDR044W
5961,YMR084W
280,YBR166C
7427,YDR001C
977,YHR008C
439155,YKR069W
280,YOR388C
175,YBL015W
977,YMR015C
440101,YOL061W
280,YNR043W
5950,YDR111C
784,YLR043C
7427,YMR261C
91552,YGR155W
784,YIR037W
5950,YLR089C
280,YLR174W
5951,YGR155W
91552,YGL184C
64689,YLR342W
280,YFR047C
750,YMR189W
6137,YGR171C
271,YGL006W
5862,YAL012W
439155,YJR073C
439155,YGR157W
283,YGR267C
91552,YLL062C
977,YDR297W
6140,YPR047W
7427,YPR026W
64689,YGR032W
784,YHR008C
750,YBR121C
280,YGL001C
5793,YNR072W
12647,YNL277W
280,YJL196C
750,YAL044C
91552,YER043C
6274,YGR191W
280,YDR538W
5951,YLR058C
177,YLR134W
784,YIL010W
5793,YBR299W
177,YMR083W
977,YMR272C
6306,YHR208W
283,YHR007C
750,YBR263W
5950,YLR231C
280,YJR148W
5950,YKR039W
280,YNL316C
271,YGL167C
5951,YMR296C
977,YGL205W
280,YKL211C
439155,YML110C
444679,YCR048W
977,YMR256C
280,YBR208C
280,YER061C
280,YGR193C
977,YPL252C
439155,YPL273W
6137,YLL062C
175,YMR110C
5793,YFL011W
64689,YGR143W
9700,YJR057W
439155,YLL062C
280,YOL052C
280,YHR183W
443212,YHR007C
280,YER178W
5793,YJL216C
784,YGL205W
6288,YER086W
6267,YCR024C
193305,YOR323C
784,YCR083W
280,YNL071W
280,YGR087C
5950,YCL017C
5862,YIL083C
439155,YER043C
977,YGR088W
5793,YOL156W
280,YKR072C
6057,YGL202W
175,YPL061W
175,YMR281W
5961,YMR300C
977,YHR051W
977,YER141W
5950,YHR137W
750,YPR081C
177,YOR374W
977,YDL067C
5793,YGR287C
977,YGR062C
6137,YER042W
280,YDR232W
6106,YJR148W
6137,YLR180W
5961,YDR508C
6267,YLR158C
6106,YCL038C
5862,YCL017C
6306,YJR001W
5793,YJL214W
784,YGR088W
6267,YPR145W
5951,YDR023W
750,YLR058C
24906328,YGL001C
5951,YER026C
977,YOL096C
6137,YGL202W
977,YDL120W
6137,YKR039W
280,YFL018C
283,YGR204W
888,YOL130W
439155,YLR172C
440101,YKL181W
5961,YJR109C
750,YGL234W
280,YDR019C
977,YJL003W
64689,YPR159W
6106,YKL103C
977,YJR048W
6137,YGR264C
5961,YKR039W
5951,YGL026C
6057,YHR137W
280,YDR047W
5951,YGR208W
444679,YNR019W
784,YCL035C
177,YLR044C
5793,YGL104C
175,YLR307W
175,YLR303W
6267,YGR124W
6306,YPL040C
750,YOR348C
280,YKR097W
280,YHR208W
977,YGR060W
784,YBR244W
5950,YJL060W
750,YKR039W
6057,YPL097W
177,YBR145W
977,Q0045
750,YOL049W
6267,YHR019C
91552,YPL273W
5961,YPR145W
6137,YER091C
283,YMR009W
888,YOR334W
91552,YFR055W
977,YLR056W
6137,YHR137W
977,YHR007C
6274,YPR033C
